"place_code","place_name","state","households","total_vouchers","vouchers_per_1000","desert"
"1836003","IN Indianapolis city (balance), Indiana","IN",359665,14497,40.3069523028374,"Low availability"
"1838358","IN Jeffersonville city, Indiana","IN",20893,651,31.158761307615,"Low availability"
"1840392","IN Kokomo city, Indiana","IN",26027,1558,59.860913666577,"Adequate supply"
"1840788","IN Lafayette city, Indiana","IN",32043,2271,70.8735137159442,"Adequate supply"
"1842426","IN Lawrence city, Indiana","IN",19553,327,16.7237764025981,"Moderate desert"
"1846908","IN Marion city, Indiana","IN",10899,1019,93.4948160381686,"Adequate supply"
"1848528","IN Merrillville town, Indiana","IN",15425,523,33.9059967585089,"Low availability"
"1848798","IN Michigan City city, Indiana","IN",12901,668,51.7789318657468,"Adequate supply"
"1849932","IN Mishawaka city, Indiana","IN",22426,743,33.1311870150718,"Low availability"
"1851876","IN Muncie city, Indiana","IN",26449,1295,48.9621535785852,"Low availability"
"1852326","IN New Albany city, Indiana","IN",16156,1125,69.6335726665016,"Adequate supply"
"1854180","IN Noblesville city, Indiana","IN",26354,516,19.5795704636867,"Moderate desert"
"1860246","IN Plainfield town, Indiana","IN",12785,190,14.8611654282362,"Moderate desert"
"1861092","IN Portage city, Indiana","IN",14947,180,12.0425503445507,"Moderate desert"
"1864260","IN Richmond city, Indiana","IN",14648,987,67.3812124522119,"Adequate supply"
"1868220","IN Schererville town, Indiana","IN",12033,13,1.08036233690684,"Severe desert"
"1871000","IN South Bend city, Indiana","IN",41127,3673,89.3087266272765,"Adequate supply"
"1875428","IN Terre Haute city, Indiana","IN",23257,1090,46.8676097519027,"Low availability"
"1878326","IN Valparaiso city, Indiana","IN",14350,428,29.8257839721254,"Low availability"
"1882700","IN Westfield city, Indiana","IN",19149,67,3.4988772259648,"Severe desert"
"1882862","IN West Lafayette city, Indiana","IN",14526,386,26.5730414429299,"Low availability"
"1886372","IN Zionsville town, Indiana","IN",11627,102,8.77268426937301,"Severe desert"
